id_pedido,data,hora_str,hora_int,mes,semana,dia_semana,turno,cidade_id,modalidade,canal,km,faixa_km,custo_por_km,sla_min,tempo_total_min,tempo_aceite_min,atraso_min,tempo_chegada_origem_min,tempo_espera_origem_min,tempo_deslocamento_min,status,cancelada_flag,insucesso_flag,motivo_cancelamento,otd_flag,valor_base_entregador,valor_dinamica,valor_entregador,evento_flag,evento_id,custo_operacional,valor_dinamica_empresa,valor_pago_empresa,margem_unitaria
P045922525,2025-10-08,12:14,12,2025-10,41,Qua,Tarde,11,Manual,App,1.45,0-3,6.0,70,9.29,0.0,-60.71,6.32,0.0,2.97,Cancelada,1,0,Motivo 06,0,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045922618,2026-01-08,09:17,9,2026-01,2,Qui,Manhã,11,Integrada,App,0.87,0-3,7.7011494252873565,55,10.03,0.22,-44.97,6.1,0.0,3.71,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045922663,2026-01-08,12:18,12,2026-01,2,Qui,Tarde,11,Manual,App,2.53,0-3,4.822134387351778,70,3.28,0.0,-66.72,0.28,0.0,3.0,Finalizada,0,0,,1,12.2,0,12.2,0,,12.2,0,13.7,0.12295081967213117
P045922693,2025-10-08,12:19,12,2025-10,41,Qua,Tarde,11,Integrada,App,9.84,7-12,1.5650406504065042,55,27.69,0.0,-27.31,7.55,5.57,14.57,Finalizada,0,0,,1,15.4,0,15.4,0,,15.4,0,16.9,0.09740259740259738
P045922715,2025-10-08,12:19,12,2025-10,41,Qua,Tarde,11,Econômica,App,1.07,0-3,8.130841121495326,60,6.81,0.61,-53.19,0.13,0.0,6.07,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045922732,2025-10-08,12:20,12,2025-10,41,Qua,Tarde,11,Manual,App,4.95,3-7,2.121212121212121,70,30.34,5.52,-39.66,2.77,0.0,22.05,Finalizada,0,0,,1,10.5,0,10.5,0,,10.5,0,12.0,0.1428571428571428
P045922917,2026-01-08,12:25,12,2026-01,2,Qui,Tarde,11,Integrada,App,0.3,0-3,29.0,55,3.4,0.3,-51.6,0.1,0.0,3.0,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045922961,2026-01-08,13:26,13,2026-01,2,Qui,Tarde,11,Manual,App,3.1,3-7,4.15483870967742,70,25.77,6.62,-44.230000000000004,4.9,2.38,11.87,Finalizada,0,0,,1,12.88,0,12.88,0,,12.88,0,14.38,0.11645962732919246
P045923015,2026-01-08,12:27,12,2026-01,2,Qui,Tarde,11,Econômica,Integrado,1.16,0-3,7.5,60,3.38,0.23,-56.62,0.15,0.0,3.0,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045923110,2025-10-08,12:30,12,2025-10,41,Qua,Tarde,11,Econômica,App,3.27,3-7,2.7706422018348627,60,31.11,0.0,-28.89,28.14,0.0,2.97,Finalizada,0,0,,1,9.06,0,9.06,0,,9.06,0,10.56,0.16556291390728473
P045923223,2026-01-08,12:33,12,2026-01,2,Qui,Tarde,11,Econômica,App,2.08,0-3,4.1826923076923075,60,14.57,3.23,-45.43,3.75,0.0,7.59,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045923253,2025-10-08,13:34,13,2025-10,41,Qua,Tarde,11,Manual,App,2.83,0-3,4.31095406360424,70,35.26,0.81,-34.74,6.46,3.79,24.2,Finalizada,0,0,,1,12.2,0,12.2,0,,12.2,0,13.7,0.12295081967213117
P045923287,2025-10-08,08:35,8,2025-10,41,Qua,Manhã,11,Integrada,App,2.51,0-3,2.669322709163347,55,28.63,1.22,-26.37,6.68,0.0,20.73,Cancelada,1,0,Motivo 06,0,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045923355,2026-01-08,13:38,13,2026-01,2,Qui,Tarde,11,Econômica,App,0.73,0-3,11.917808219178081,60,38.43,0.15,-21.57,0.12,0.0,38.16,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045923376,2025-10-08,12:38,12,2025-10,41,Qua,Tarde,11,Econômica,App,1.16,0-3,7.5,60,12.3,0.15,-47.7,7.4,0.0,4.75,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045923475,2025-10-08,13:41,13,2025-10,41,Qua,Tarde,11,Econômica,App,4.54,3-7,3.246696035242291,60,41.31,7.01,-18.689999999999998,24.45,0.0,9.85,Finalizada,0,0,,1,14.74,0,14.74,0,,14.74,0,16.240000000000002,0.10176390773405708
P045923536,2026-01-08,14:43,14,2026-01,2,Qui,Tarde,11,Manual,App,5.97,3-7,2.780569514237856,70,44.73,22.87,-25.270000000000003,7.72,4.1,10.04,Finalizada,0,0,,1,16.6,0,16.6,0,,16.6,0,18.1,0.09036144578313254
P045923690,2026-01-08,13:47,13,2026-01,2,Qui,Tarde,11,Econômica,App,6.92,3-7,1.777456647398844,60,60.58,0.08,0.5799999999999983,3.3,0.0,57.2,Finalizada,0,0,,0,12.3,0,12.3,0,,12.3,0,13.8,0.12195121951219501
P045923763,2026-01-08,08:49,8,2026-01,2,Qui,Manhã,11,Integrada,App,0.8,0-3,8.375,55,3.32,0.1,-51.68,0.22,0.0,3.0,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045923885,2026-01-08,14:53,14,2026-01,2,Qui,Tarde,11,Manual,App,4.31,3-7,3.378190255220418,70,58.92,0.33,-11.079999999999998,10.53,2.13,45.93,Finalizada,0,0,,1,14.56,0,14.56,0,,14.56,0,16.060000000000002,0.1030219780219781
P045923896,2026-01-08,14:53,14,2026-01,2,Qui,Tarde,11,Expressa,Integrado,6.87,3-7,1.7903930131004369,40,71.03,0.0,31.03,0.0,0.0,71.03,Cancelada,1,0,,0,12.3,0,12.3,0,,12.3,0,13.8,0.12195121951219501
P045923924,2026-01-08,13:54,13,2026-01,2,Qui,Tarde,11,Manual,App,10.34,7-12,1.5425531914893618,70,43.0,7.42,-27.0,2.53,1.25,31.8,Finalizada,0,0,,1,15.95,0,15.95,0,,15.95,0,17.45,0.09404388714733547
P045923947,2026-01-08,13:55,13,2026-01,2,Qui,Tarde,11,Integrada,Integrado,4.26,3-7,2.338028169014085,55,24.87,1.92,-30.13,8.95,0.0,14.0,Finalizada,0,0,,1,9.96,0,9.96,0,,9.96,0,11.46,0.1506024096385543
P045923966,2026-01-08,13:56,13,2026-01,2,Qui,Tarde,11,Integrada,App,0.7,0-3,12.428571428571429,55,13.38,0.37,-41.62,6.65,0.0,6.36,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045924012,2026-01-08,13:58,13,2026-01,2,Qui,Tarde,11,Econômica,App,2.82,0-3,3.0851063829787235,60,10.18,0.35,-49.82,1.95,0.0,7.88,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045924015,2026-01-08,16:58,16,2026-01,2,Qui,Tarde,11,Econômica,App,2.71,0-3,3.210332103321033,60,132.49,0.62,72.49000000000001,11.87,0.0,120.0,Insucesso,0,1,,0,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045924043,2025-10-08,13:58,13,2025-10,41,Qua,Tarde,11,Econômica,App,3.45,3-7,2.6782608695652175,60,11.69,0.17,-48.31,0.25,0.0,11.27,Finalizada,0,0,,1,9.24,0,9.24,0,,9.24,0,10.74,0.16233766233766223
P045924191,2025-10-08,13:03,13,2025-10,41,Qua,Tarde,11,Expressa,Integrado,0.63,0-3,13.809523809523808,40,21.42,0.0,-18.58,12.03,6.42,2.97,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045924263,2026-01-08,13:05,13,2026-01,2,Qui,Tarde,11,Manual,App,1.62,0-3,5.370370370370369,70,10.53,0.18,-59.47,3.83,0.87,5.65,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045924335,2026-01-08,13:08,13,2026-01,2,Qui,Tarde,11,Manual,App,3.31,3-7,2.7371601208459215,70,31.33,2.32,-38.67,3.52,0.0,25.49,Finalizada,0,0,,1,9.06,0,9.06,0,,9.06,0,10.56,0.16556291390728473
P045924367,2026-01-08,13:09,13,2026-01,2,Qui,Tarde,11,Manual,App,1.36,0-3,6.39705882352941,70,13.0,0.3,-57.0,0.07,0.0,12.63,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045924444,2025-10-08,13:11,13,2025-10,41,Qua,Tarde,11,Manual,App,2.7,0-3,3.222222222222222,70,19.45,0.0,-50.55,7.03,1.55,10.87,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045924449,2026-01-08,13:12,13,2026-01,2,Qui,Tarde,11,Manual,App,0.3,0-3,37.333333333333336,70,3.24,0.13,-66.76,0.08,0.03,3.0,Finalizada,0,0,,1,11.2,0,11.2,0,,11.2,0,12.7,0.1339285714285714
P045924628,2025-10-08,13:16,13,2025-10,41,Qua,Tarde,11,Manual,App,4.59,3-7,2.2091503267973858,70,38.26,4.77,-31.740000000000002,10.08,0.62,22.79,Finalizada,0,0,,1,10.14,0,10.14,0,,10.14,0,11.64,0.14792899408284033
P045924630,2025-10-08,11:16,11,2025-10,41,Qua,Manhã,11,Expressa,App,2.46,0-3,2.7235772357723578,40,22.9,0.66,-17.1,10.02,0.0,12.22,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045924696,2026-01-08,13:18,13,2026-01,2,Qui,Tarde,11,Econômica,App,2.15,0-3,4.046511627906977,60,19.3,1.18,-40.7,6.38,0.0,11.74,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045924876,2026-01-08,13:24,13,2026-01,2,Qui,Tarde,11,Manual,App,1.4,0-3,8.357142857142858,70,33.92,1.67,-36.08,14.03,1.28,16.94,Finalizada,0,0,,1,11.7,0,11.7,0,,11.7,0,13.2,0.1282051282051282
P045924893,2026-01-08,13:25,13,2026-01,2,Qui,Tarde,11,Econômica,Integrado,5.37,3-7,2.0223463687150836,60,11.47,0.33,-48.53,0.35,0.0,10.79,Finalizada,0,0,,1,10.86,0,10.86,0,,10.86,0,12.36,0.13812154696132595
P045924942,2025-10-08,13:26,13,2025-10,41,Qua,Tarde,11,Manual,App,1.33,0-3,6.541353383458646,70,17.31,0.0,-52.69,5.1,1.24,10.97,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045925062,2025-10-08,13:30,13,2025-10,41,Qua,Tarde,11,Manual,,5.08,3-7,2.1023622047244093,70,12.5,0.08,-57.5,3.99,0.0,8.43,Finalizada,0,0,,1,10.68,0,10.68,0,,10.68,0,12.18,0.1404494382022472
P045925261,2026-01-08,13:36,13,2026-01,2,Qui,Tarde,11,Econômica,App,0.83,0-3,10.481927710843372,60,3.55,0.43,-56.45,0.12,0.0,3.0,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045925428,2026-01-08,14:41,14,2026-01,2,Qui,Tarde,11,Expressa,App,0.99,0-3,8.787878787878787,40,4.15,0.18,-35.85,0.33,0.0,3.64,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045925453,2025-10-08,14:42,14,2025-10,41,Qua,Tarde,11,Manual,App,1.66,0-3,7.048192771084337,70,9.9,0.1,-60.1,1.66,1.09,7.05,Finalizada,0,0,,1,11.7,0,11.7,0,,11.7,0,13.2,0.1282051282051282
P045925555,2025-10-08,13:44,13,2025-10,41,Qua,Tarde,11,Manual,App,1.92,0-3,4.53125,70,2.97,0.0,-67.03,0.0,0.0,2.97,Cancelada,1,0,Motivo 04,0,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045925595,2026-01-08,14:46,14,2026-01,2,Qui,Tarde,11,Manual,App,4.13,3-7,2.3680387409200967,70,59.25,0.47,-10.75,27.82,0.0,30.96,Finalizada,0,0,,1,9.78,0,9.78,0,,9.78,0,11.28,0.15337423312883436
P045925660,2025-10-08,13:47,13,2025-10,41,Qua,Tarde,11,Manual,App,1.87,0-3,4.6524064171122985,70,8.5,0.08,-61.5,0.27,1.44,6.71,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045925731,2025-10-08,14:50,14,2025-10,41,Qua,Tarde,11,Manual,App,2.85,0-3,4.280701754385965,70,10.92,0.18,-59.08,0.07,0.94,9.73,Finalizada,0,0,,1,12.2,0,12.2,0,,12.2,0,13.7,0.12295081967213117
P045925828,2026-01-08,15:52,15,2026-01,2,Qui,Tarde,11,Integrada,App,1.11,0-3,7.837837837837837,55,55.38,2.95,0.38000000000000256,25.92,23.51,3.0,Finalizada,0,0,,0,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045925844,2026-01-08,14:53,14,2026-01,2,Qui,Tarde,11,Integrada,App,1.91,0-3,6.12565445026178,55,9.75,0.0,-45.25,0.17,0.08,9.5,Finalizada,0,0,,1,11.7,0,11.7,0,,11.7,0,13.2,0.1282051282051282
P045925886,2025-10-08,14:53,14,2025-10,41,Qua,Tarde,11,Econômica,App,1.46,0-3,5.9589041095890405,60,9.18,0.48,-50.82,3.58,0.0,5.12,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045925894,2026-01-08,14:54,14,2026-01,2,Qui,Tarde,11,Integrada,App,2.66,0-3,4.586466165413533,55,20.13,0.0,-34.870000000000005,0.12,0.08,19.93,Finalizada,0,0,,1,12.2,0,12.2,0,,12.2,0,13.7,0.12295081967213117
P045925911,2025-10-08,14:54,14,2025-10,41,Qua,Tarde,11,Manual,App,10.11,7-12,1.5776458951533137,70,32.86,0.51,-37.14,10.47,0.0,21.88,Finalizada,0,0,,1,15.95,0,15.95,0,,15.95,0,17.45,0.09404388714733547
P045925937,2025-10-08,14:55,14,2025-10,41,Qua,Tarde,11,Manual,App,10.88,7-12,2.040441176470588,70,46.53,0.0,-23.47,0.45,0.0,46.08,Finalizada,0,0,,1,22.2,0,22.2,0,,22.2,0,23.7,0.06756756756756754
P045926032,2026-01-08,14:58,14,2026-01,2,Qui,Tarde,11,Econômica,App,2.63,0-3,3.307984790874525,60,12.37,0.25,-47.63,1.22,0.0,10.9,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045926211,2026-01-08,15:02,15,2026-01,2,Qui,Tarde,11,Integrada,App,0.86,0-3,7.790697674418605,55,107.9,0.0,52.900000000000006,14.23,2.58,91.09,Finalizada,0,0,,0,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045926226,2026-01-08,14:02,14,2026-01,2,Qui,Tarde,11,Econômica,App,1.34,0-3,5.0,60,14.7,7.07,-45.3,3.42,0.0,4.21,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045926259,2026-01-08,16:03,16,2026-01,2,Qui,Tarde,11,Expressa,App,5.29,3-7,1.6748582230623816,40,145.13,35.0,105.13,40.0,0.0,70.13,Cancelada,1,0,,0,8.86,0,8.86,0,,8.86,0,10.36,0.16930022573363424
P045926428,2026-01-08,14:08,14,2026-01,2,Qui,Tarde,11,Econômica,Integrado,0.91,0-3,7.362637362637362,60,10.2,0.2,-49.8,4.25,0.0,5.75,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045926454,2026-01-08,15:08,15,2026-01,2,Qui,Tarde,11,Manual,App,4.34,3-7,1.935483870967742,70,57.18,21.65,-12.82,5.0,2.43,28.1,Finalizada,0,0,,1,8.4,0,8.4,0,,8.4,0,9.9,0.1785714285714286
P045926496,2026-01-08,14:09,14,2026-01,2,Qui,Tarde,11,Manual,App,2.0,0-3,3.35,70,15.1,0.22,-54.9,3.13,4.08,7.67,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045926543,2025-10-08,14:10,14,2025-10,41,Qua,Tarde,11,Econômica,App,2.17,0-3,3.087557603686636,60,2.97,0.0,-57.03,0.0,0.0,2.97,Cancelada,1,0,,0,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045926644,2026-01-08,14:14,14,2026-01,2,Qui,Tarde,11,Integrada,App,0.33,0-3,20.3030303030303,55,3.48,0.3,-51.52,0.18,0.0,3.0,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045926645,2026-01-08,14:14,14,2026-01,2,Qui,Tarde,11,Econômica,,0.62,0-3,10.806451612903226,60,5.99,0.22,-54.01,2.77,0.0,3.0,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045926665,2025-10-08,14:14,14,2025-10,41,Qua,Tarde,11,Econômica,App,1.02,0-3,6.568627450980392,60,5.64,0.89,-54.36,1.17,0.0,3.58,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045926781,2026-01-08,14:17,14,2026-01,2,Qui,Tarde,11,Expressa,App,0.36,0-3,18.61111111111111,40,5.72,0.32,-34.28,2.4,0.0,3.0,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045926793,2025-10-08,14:18,14,2025-10,41,Qua,Tarde,11,Econômica,App,0.82,0-3,8.170731707317074,60,15.33,0.1,-44.67,12.26,0.0,2.97,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045926821,2026-01-08,14:18,14,2026-01,2,Qui,Tarde,11,Econômica,Integrado,2.49,0-3,2.690763052208835,60,21.02,0.7,-38.980000000000004,9.08,0.0,11.24,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045926836,2026-01-08,14:19,14,2026-01,2,Qui,Tarde,11,Manual,App,2.68,0-3,3.805970149253731,70,15.67,7.85,-54.33,1.67,3.15,3.0,Finalizada,0,0,,1,10.2,0,10.2,0,,10.2,0,11.7,0.1470588235294117
P045927117,2026-01-08,14:27,14,2026-01,2,Qui,Tarde,11,Expressa,Integrado,1.85,0-3,3.6216216216216215,40,7.1,0.6,-32.9,3.5,0.0,3.0,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045927310,2025-10-08,14:32,14,2025-10,41,Qua,Tarde,11,Econômica,Integrado,0.66,0-3,10.15151515151515,60,7.47,0.12,-52.53,2.64,0.0,4.71,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045927327,2026-01-08,14:32,14,2026-01,2,Qui,Tarde,11,Manual,App,1.07,0-3,9.065420560747663,70,3.27,0.0,-66.73,0.2,0.07,3.0,Finalizada,0,0,,1,9.7,0,9.7,0,,9.7,0,11.2,0.15463917525773208
P045927704,2026-01-08,14:43,14,2026-01,2,Qui,Tarde,11,Integrada,App,1.4,0-3,4.7857142857142865,55,5.22,0.35,-49.78,0.07,0.0,4.8,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045927720,2025-10-08,14:43,14,2025-10,41,Qua,Tarde,11,Econômica,App,0.3,0-3,22.333333333333336,60,2.97,0.0,-57.03,0.0,0.0,2.97,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045927791,2026-01-08,15:45,15,2026-01,2,Qui,Tarde,11,Econômica,Integrado,2.37,0-3,2.827004219409283,60,12.32,1.7,-47.68,0.7,0.0,9.92,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045927842,2025-10-08,15:47,15,2025-10,41,Qua,Tarde,11,Expressa,App,1.51,0-3,4.437086092715232,40,4.98,0.22,-35.019999999999996,0.15,0.0,4.61,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045927968,2026-01-08,15:50,15,2026-01,2,Qui,Tarde,11,Manual,App,1.57,0-3,4.267515923566879,70,11.55,0.53,-58.45,3.47,3.53,4.02,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045928129,2026-01-08,15:55,15,2026-01,2,Qui,Tarde,11,Manual,App,1.23,0-3,5.4471544715447155,70,11.75,0.27,-58.25,0.05,4.87,6.56,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045928169,2025-10-08,15:56,15,2025-10,41,Qua,Tarde,11,Econômica,App,3.73,3-7,1.9892761394101877,60,15.66,1.86,-44.34,3.59,0.0,10.21,Finalizada,0,0,,1,7.42,0,7.42,0,,7.42,0,8.92,0.202156334231806
P045928185,2025-10-08,15:56,15,2025-10,41,Qua,Tarde,11,Expressa,App,0.5,0-3,13.4,40,45.23,11.71,5.229999999999997,0.4,1.47,31.65,Insucesso,0,1,,0,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045928197,2025-10-08,09:56,9,2025-10,41,Qua,Manhã,11,Econômica,App,1.94,0-3,3.4536082474226806,60,64.73,5.12,4.730000000000004,39.6,0.0,20.01,Insucesso,0,1,,0,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045928267,2026-01-08,15:58,15,2026-01,2,Qui,Tarde,11,Integrada,App,0.54,0-3,12.407407407407407,55,12.92,0.47,-42.08,7.3,0.0,5.15,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045928269,2025-10-08,15:58,15,2025-10,41,Qua,Tarde,11,Econômica,App,1.96,0-3,3.418367346938776,60,22.35,1.27,-37.65,4.31,0.0,16.77,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045928325,2026-01-08,15:00,15,2026-01,2,Qui,Tarde,11,Integrada,Integrado,0.39,0-3,17.17948717948718,55,3.67,0.28,-51.33,0.37,0.0,3.02,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045928391,2026-01-08,15:01,15,2026-01,2,Qui,Tarde,11,Econômica,App,1.32,0-3,5.075757575757575,60,6.8,0.83,-53.2,1.77,0.0,4.2,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045928430,2026-01-08,15:02,15,2026-01,2,Qui,Tarde,11,Manual,App,0.88,0-3,10.454545454545453,70,6.26,0.12,-63.74,1.47,1.67,3.0,Finalizada,0,0,,1,9.2,0,9.2,0,,9.2,0,10.7,0.16304347826086962
P045928469,2025-10-08,15:04,15,2025-10,41,Qua,Tarde,11,Econômica,App,2.72,0-3,2.4632352941176467,60,10.18,0.15,-49.82,0.12,0.0,9.91,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045928517,2025-10-08,15:05,15,2025-10,41,Qua,Tarde,11,Manual,App,1.33,0-3,5.037593984962406,70,13.69,0.0,-56.31,0.64,2.2,10.85,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045928660,2026-01-08,15:09,15,2026-01,2,Qui,Tarde,11,Expressa,Integrado,0.63,0-3,10.634920634920634,40,19.83,0.32,-20.17,14.85,0.0,4.66,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045928684,2026-01-08,15:09,15,2026-01,2,Qui,Tarde,11,Integrada,App,0.5,0-3,13.4,55,34.32,0.0,-20.68,0.73,0.12,33.47,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045928697,2025-10-08,15:10,15,2025-10,41,Qua,Tarde,11,Econômica,App,0.62,0-3,10.806451612903226,60,12.55,0.2,-47.45,9.03,0.0,3.32,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045928721,2026-01-08,15:10,15,2026-01,2,Qui,Tarde,11,Expressa,App,0.79,0-3,8.481012658227847,40,3.82,0.07,-36.18,0.28,0.0,3.47,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045928833,2026-01-08,15:14,15,2026-01,2,Qui,Tarde,11,Manual,App,1.7,0-3,5.705882352941177,70,15.27,0.08,-54.730000000000004,0.07,0.1,15.02,Finalizada,0,0,,1,9.7,0,9.7,0,,9.7,0,11.2,0.15463917525773208
P045928861,2026-01-08,15:15,15,2026-01,2,Qui,Tarde,11,Econômica,Integrado,1.64,0-3,4.085365853658537,60,10.67,0.38,-49.33,2.07,0.0,8.22,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045928963,2025-10-08,15:18,15,2025-10,41,Qua,Tarde,11,Manual,App,1.48,0-3,6.5540540540540535,70,3.22,0.0,-66.78,0.17,0.08,2.97,Finalizada,0,0,,1,9.7,0,9.7,0,,9.7,0,11.2,0.15463917525773208
P045928974,2025-10-08,15:18,15,2025-10,41,Qua,Tarde,11,Manual,App,2.29,0-3,2.925764192139738,70,24.71,0.0,-45.29,13.89,0.47,10.35,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045929022,2026-01-08,15:19,15,2026-01,2,Qui,Tarde,11,Manual,App,3.66,3-7,3.1202185792349724,70,3.28,0.0,-66.72,0.18,0.1,3.0,Finalizada,0,0,,1,11.42,0,11.42,0,,11.42,0,12.92,0.13134851138353776
P045929031,2025-10-08,09:20,9,2025-10,41,Qua,Manhã,11,Expressa,App,0.81,0-3,8.271604938271604,40,12.62,0.56,-27.380000000000003,6.26,0.0,5.8,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045929054,2025-10-08,15:20,15,2025-10,41,Qua,Tarde,11,Manual,,3.22,3-7,2.1925465838509313,70,19.62,0.56,-50.379999999999995,5.38,0.0,13.68,Finalizada,0,0,,1,7.06,0,7.06,0,,7.06,0,8.559999999999999,0.21246458923512734
P045929072,2026-01-08,15:21,15,2026-01,2,Qui,Tarde,11,Econômica,App,2.92,0-3,2.2945205479452055,60,24.88,6.47,-35.120000000000005,5.7,0.0,12.71,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045929235,2025-10-08,15:25,15,2025-10,41,Qua,Tarde,11,Expressa,,1.69,0-3,3.9644970414201186,40,7.85,1.21,-32.15,2.06,0.0,4.58,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045929287,2025-10-08,11:26,11,2025-10,41,Qua,Manhã,11,Econômica,App,2.33,0-3,2.875536480686695,60,19.33,0.76,-40.67,14.03,0.0,4.54,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045929349,2026-01-08,16:28,16,2026-01,2,Qui,Tarde,11,Manual,,7.81,7-12,1.4340588988476313,70,33.28,0.0,-36.72,0.0,0.0,33.28,Cancelada,1,0,Motivo 04,0,11.2,0,11.2,0,,11.2,0,12.7,0.1339285714285714
P045929379,2026-01-08,16:29,16,2026-01,2,Qui,Tarde,11,Manual,App,1.69,0-3,3.9644970414201186,70,48.57,7.52,-21.43,3.78,6.02,31.25,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045929444,2026-01-08,15:31,15,2026-01,2,Qui,Tarde,11,Manual,App,2.06,0-3,4.951456310679611,70,3.83,0.0,-66.17,0.18,0.65,3.0,Finalizada,0,0,,1,10.2,0,10.2,0,,10.2,0,11.7,0.1470588235294117
